"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-10","87","103","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-11","75","81","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-12","74","84","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-13","80","88","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-14","82","94","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-15","74","83","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-16","72","82","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-17","76","91","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-18","80","96","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-19","80","94","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-20","79","88","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-21","79","88","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-22","81","89","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-23","80","87","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-24","81","89","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-25","81","89","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-26","82","89","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-27","83","89","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-28","83","90","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-29","82","91","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-30","80","87","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-05-31","79","90","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-01","78","88","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-02","76","81","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-03","79","85","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-04","79","86","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-05","80","87","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-06","80","88","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-07","80","88","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-08","79","87","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-09","80","88","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-10","81","88","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-11","80","89","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-12","81","88","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-13","81","90","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-14","82","93","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-15","83","90","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-16","84","90","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-17","85","90","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-18","84","90","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-19","85","94","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-20","84","94","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-21","84","90","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-22","85","90","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-23","84","91","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-24","83","90","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-25","82","90","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-26","82","94","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-27","83","92","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-28","83","90","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-29","83","90","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-06-30","82","93","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-01","79","87","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-02","78","84","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-03","83","91","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-04","84","91","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-05","85","93","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-06","80","86","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-07","80","85","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-08","83","89","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-09","84","90","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-10","83","91","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-11","85","94","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-12","85","93","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-13","84","92","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-14","84","91","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-15","84","90","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-16","84","91","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-17","83","91","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-18","84","92","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-19","85","91","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-20","84","90","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-21","84","91","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-22","83","94","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-23","83","93","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-24","82","90","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-25","81","89","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-26","85","90","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-27","85","92","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-28","85","92","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-29","85","92","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-30","84","91","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-07-31","86","96","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-01","85","92","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-02","85","92","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-03","83","89","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-04","83","90","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-05","83","90","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-06","84","90","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-07","84","91","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-08","84","90","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-09","84","91","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-10","85","92","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-11","86","95","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-12","85","92","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-13","85","92","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-14","85","93","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-15","86","94","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-16","85","93","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-17","84","92","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-18","83","92","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-19","84","91","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-20","84","92","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-21","84","92","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-22","85","91","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-23","85","95","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-24","85","94","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-25","87","96","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-26","86","94","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-27","87","98","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-28","86","96","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-29","84","93","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-30","83","94","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-08-31","83","92","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-01","84","94","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-02","82","91","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-03","83","91","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-04","83","90","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-05","82","92","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-06","81","89","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-07","82","88","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-08","81","91","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-09","80","86","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-10","83","94","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-11","85","93","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-12","80","91","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-13","79","84","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-14","81","88","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-15","84","92","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-16","86","94","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-17","86","94","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-18","76","82","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-19","79","85","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-20","81","88","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-21","85","95","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-22","86","93","82"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-23","87","94","82"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-24","78","83","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-25","74","84","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-26","74","85","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-27","77","86","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-28","81","91","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-29","81","91","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-09-30","82","90","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-01","83","90","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-02","83","89","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-03","81","88","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-04","81","89","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-05","80","88","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-06","80","88","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-07","79","87","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-08","78","87","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-09","80","85","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-10","83","90","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-11","82","88","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-12","84","94","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-13","80","85","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-14","78","82","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-15","79","83","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-16","85","92","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-17","84","90","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-18","83","88","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-19","74","85","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-20","69","74","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-21","79","89","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-22","67","79","57"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-23","69","74","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-24","76","81","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-25","78","81","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-26","82","92","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-27","71","79","60"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-28","62","76","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-29","65","80","48"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-30","73","85","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-10-31","76","85","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-01","76","85","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-02","68","75","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-03","69","77","60"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-04","74","80","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-05","74","82","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-06","73","81","64"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-07","71","79","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-08","73","85","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-09","79","87","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-10","80","89","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-11","68","77","64"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-12","70","77","60"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-13","75","84","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-14","78","89","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-15","69","78","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-16","54","69","44"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-17","61","77","42"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-18","67","77","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-19","65","78","54"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-20","61","72","49"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-21","57","71","44"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-22","63","79","48"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-23","65","81","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-24","68","80","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-25","71","83","59"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-26","74","81","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-27","73","81","63"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-28","75","85","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-29","77","84","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-11-30","61","81","41"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-01","49","63","39"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-02","60","66","44"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-03","57","66","48"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-04","51","60","42"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-05","60","66","45"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-06","67","76","59"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-07","64","68","60"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-08","51","61","41"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-09","47","53","40"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-10","57","65","50"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-11","67","79","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-12","64","72","59"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-13","67","75","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-14","68","76","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-15","67","79","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-16","69","82","60"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-17","71","79","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-18","71","79","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-19","70","79","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-20","73","82","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-21","68","74","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-22","61","69","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-23","64","71","50"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-24","49","55","41"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-25","49","61","39"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-26","49","65","34"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-27","57","71","40"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-28","70","77","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-29","72","80","60"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-30","59","63","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2006-12-31","58","71","49"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-01","53","64","45"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-02","59","67","46"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-03","63","67","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-04","56","66","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-05","68","81","57"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-06","67","77","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-07","56","65","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-08","51","63","41"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-09","54","66","44"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-10","62","71","49"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-11","68","75","63"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-12","71","76","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-13","72","76","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-14","74","79","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-15","49","72","37"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-16","36","38","33"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-17","38","40","34"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-18","42","46","39"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-19","46","47","45"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-20","51","56","47"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-21","56","63","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-22","56","60","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-23","47","52","44"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-24","44","45","44"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-25","51","58","44"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-26","59","67","48"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-27","59","71","48"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-28","51","55","45"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-29","56","66","43"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-30","58","61","54"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-01-31","55","59","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-01","58","61","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-02","56","64","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-03","56","61","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-04","61","67","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-05","60","67","54"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-06","62","73","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-07","67","80","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-08","69","74","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-09","69","77","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-10","56","62","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-11","58","64","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-12","67","78","57"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-13","65","72","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-14","51","57","47"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-15","44","51","39"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-16","48","57","41"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-17","54","70","41"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-18","56","66","41"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-19","66","78","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-20","69","83","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-21","70","80","63"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-22","69","74","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-23","72","80","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-24","76","89","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-25","65","71","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-26","68","83","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-27","72","77","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-02-28","74","81","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-03-01","70","79","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2007-03-02","65","74","51"
